UniqueID,EventName,State,DistName,DistrictNCESID,DistWeb,SchoolName,SchoolNCESID,SchoolWeb,Type,Epi_week,DateClosure,DateReopened
CT202010141D,COVID-19,CT,REGIONAL SCHOOL DISTRICT 13,0903535,http://www.rsd13ct.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010142D,COVID-19,CT,REGIONAL SCHOOL DISTRICT 14,0903536,http://www.ctreg14.org,,,,D,11,03/11/2020 12:00:00 AM,
CT202010143D,COVID-19,CT,REGIONAL SCHOOL DISTRICT 15,0903537,http://www.region15.org,,,,D,12,03/17/2020 12:00:00 AM,
FL202010070D,COVID-19,FL,UF LAB SCH,1202015,http://www.pkyonge.ufl.edu/,,,,D,12,03/16/2020 12:00:00 AM,
CT202010144D,COVID-19,CT,REGIONAL SCHOOL DISTRICT 16,0903538,http://www.region16ct.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010145D,COVID-19,CT,REGIONAL SCHOOL DISTRICT 17,0903539,http://www.rsd17.k12.ct.us/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010146D,COVID-19,CT,REGIONAL SCHOOL DISTRICT 18,0903540,http://www.region18.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010147D,COVID-19,CT,REGIONAL SCHOOL DISTRICT 19,0900005,http://www.eosmith.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010148D,COVID-19,CT,RIDGEFIELD SCHOOL DISTRICT,0903810,http://www.ridgefield.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010149D,COVID-19,CT,ROCKY HILL SCHOOL DISTRICT,0903840,http://www.rockyhillps.us/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010150D,COVID-19,CT,SALEM SCHOOL DISTRICT,0903900,http://www.salemschools.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010151D,COVID-19,CT,SALISBURY SCHOOL DISTRICT,0903930,http://www.salisburycentral.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010152D,COVID-19,CT,SCOTLAND SCHOOL DISTRICT,0903960,http://www.scotlandschool.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010153D,COVID-19,CT,SEYMOUR SCHOOL DISTRICT,0903990,http://www.seymourschools.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010154D,COVID-19,CT,SHARON SCHOOL DISTRICT,0904020,http://www.sharoncenterschool.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010155D,COVID-19,CT,SHELTON SCHOOL DISTRICT,0904050,http://www.sheltonpublicschools.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010156D,COVID-19,CT,SHERMAN SCHOOL DISTRICT,0904080,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010157D,COVID-19,CT,SIDE BY SIDE COMMUNITY SCHOOL,0900016,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010158D,COVID-19,CT,SIMSBURY SCHOOL DISTRICT,0904110,http://www.simsbury.k12.ct.us/boardofed/index.html,,,,D,12,03/17/2020 12:00:00 AM,
CT202010159D,COVID-19,CT,SOMERS SCHOOL DISTRICT,0904140,http://www.somers.k12.ct.us/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010160D,COVID-19,CT,SOUTH WINDSOR SCHOOL DISTRICT,0904170,http://www.swindsor.k12.ct.us,,,,D,12,03/17/2020 12:00:00 AM,
CT202010161D,COVID-19,CT,SOUTHINGTON SCHOOL DISTRICT,0904230,http://www.southingtonschools.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010162D,COVID-19,CT,SPRAGUE SCHOOL DISTRICT,0904260,http://www.saylesschool.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010163D,COVID-19,CT,STAFFORD SCHOOL DISTRICT,0904290,http://www.stafford.ctschool.net,,,,D,12,03/17/2020 12:00:00 AM,
CT202010164D,COVID-19,CT,STAMFORD ACADEMY,0900031,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010165D,COVID-19,CT,STAMFORD CHARTER SCHOOL FOR E,0900220,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010166D,COVID-19,CT,STAMFORD SCHOOL DISTRICT,0904320,http://www.stamfordpublicschools.org,,,,D,11,03/13/2020 12:00:00 AM,
CT202010167D,COVID-19,CT,STERLING SCHOOL DISTRICT,0904350,http://www.sterlingschool.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010168D,COVID-19,CT,STONINGTON SCHOOL DISTRICT,0904380,http://www.stoningtonschools.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010169D,COVID-19,CT,STRATFORD SCHOOL DISTRICT,0904440,http://www.stratfordk12.org/,,,,D,11,03/13/2020 12:00:00 AM,
CT202010170D,COVID-19,CT,SUFFIELD SCHOOL DISTRICT,0904470,http://www.suffield.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010171D,COVID-19,CT,THE BRIDGE ACADEMY DISTRICT,0900015,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010172D,COVID-19,CT,THE GILBERT SCHOOL,0905372,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010173D,COVID-19,CT,THOMASTON SCHOOL DISTRICT,0904500,http://www.thomastonschools.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010174D,COVID-19,CT,THOMPSON SCHOOL DISTRICT,0904530,http://www.thompson.ctschool.net,,,,D,12,03/17/2020 12:00:00 AM,
CT202010175D,COVID-19,CT,TOLLAND SCHOOL DISTRICT,0904560,http://www.tolland.k12.ct.us/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010176D,COVID-19,CT,TORRINGTON SCHOOL DISTRICT,0904590,http://www.torrington.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010177D,COVID-19,CT,TRAILBLAZERS ACADEMY DISTRICT,0900023,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010178D,COVID-19,CT,TRUMBULL SCHOOL DISTRICT,0904620,http://www.trumbullps.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010179D,COVID-19,CT,UNIFIED SCHOOL DISTRICT #1,0900003,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010180D,COVID-19,CT,UNIFIED SCHOOL DISTRICT #2,0900004,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010181D,COVID-19,CT,UNION SCHOOL DISTRICT,0904650,http://www.unionconnecticut.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010182D,COVID-19,CT,VERNON SCHOOL DISTRICT,0904680,http://www.vernonschools.com/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010183D,COVID-19,CT,VOLUNTOWN SCHOOL DISTRICT,0904710,http://www.voluntownct.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010184D,COVID-19,CT,WALLINGFORD SCHOOL DISTRICT,0904740,http://wallingford.ccsct.com/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010185D,COVID-19,CT,WATERBURY SCHOOL DISTRICT,0904830,http://www.waterbury.k12.ct.us,,,,D,12,03/17/2020 12:00:00 AM,
CT202010186D,COVID-19,CT,WATERFORD SCHOOL DISTRICT,0904860,http://www.waterfordschools.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010187D,COVID-19,CT,WATERTOWN SCHOOL DISTRICT,0904890,http://www.watertownctschools.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010188D,COVID-19,CT,WEST HARTFORD SCHOOL DISTRICT,0904920,http://www.whps.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010189D,COVID-19,CT,WEST HAVEN SCHOOL DISTRICT,0904950,http://www.whschools.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010190D,COVID-19,CT,WESTBROOK SCHOOL DISTRICT,0904980,http://www.westbrookctschools.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010191D,COVID-19,CT,WESTON SCHOOL DISTRICT,0905010,http://www.westonk12-ct.org,,,,D,11,03/12/2020 12:00:00 AM,
CT202010192D,COVID-19,CT,WESTPORT SCHOOL DISTRICT,0905040,http://www.coventrypublicschools.org,,,,D,11,03/12/2020 12:00:00 AM,
CT202010193D,COVID-19,CT,WETHERSFIELD SCHOOL DISTRICT,0905070,http://www.wethersfield.k12.ct.us,,,,D,12,03/17/2020 12:00:00 AM,
CT202010194D,COVID-19,CT,WILLINGTON SCHOOL DISTRICT,0905100,http://www.willingtonpublicschools.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010195D,COVID-19,CT,WILTON SCHOOL DISTRICT,0905130,http://www.wilton.k12.ct.us,,,,D,11,03/12/2020 12:00:00 AM,
CT202010196D,COVID-19,CT,WINCHESTER SCHOOL DISTRICT,0905160,http://www.winchesterschools.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010197D,COVID-19,CT,WINDHAM SCHOOL DISTRICT,0905190,http://www.windham.k12.ct.us/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010198D,COVID-19,CT,WINDSOR LOCKS SCHOOL DISTRICT,0905250,http://www.wlps.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010199D,COVID-19,CT,WINDSOR SCHOOL DISTRICT,0905220,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010200D,COVID-19,CT,WOLCOTT SCHOOL DISTRICT,0905280,http://www.wolcottps.org/,,,,D,12,03/17/2020 12:00:00 AM,
CT202010201D,COVID-19,CT,WOODBRIDGE SCHOOL DISTRICT,0905310,http://www.woodbridgesd.org,,,,D,12,03/17/2020 12:00:00 AM,
CT202010202D,COVID-19,CT,WOODSTOCK ACADEMY,0905373,,,,,D,12,03/17/2020 12:00:00 AM,
CT202010203D,COVID-19,CT,WOODSTOCK SCHOOL DISTRICT,0905370,http://www.woodstockschools.net,,,,D,12,03/17/2020 12:00:00 AM,
DC202010001D,COVID-19,DC,ACHIEVEMENT PREPARATORY ACADEMY PCS,1100072,http://www.aprepacademy.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010002D,COVID-19,DC,APPLETREE EARLY LEARNING PCS,1100054,http://www.appletreeinstitute.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010003D,COVID-19,DC,BASIS DC PCS,1100083,http://www.basisdc.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010004D,COVID-19,DC,BREAKTHROUGH MONTESSORI PCS,1100104,http://www.breakthroughmontessori.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010005D,COVID-19,DC,BRIDGES PCS,1100055,http://www.bridgespcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010006D,COVID-19,DC,BRIYA PCS,1100016,http://briya.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010007D,COVID-19,DC,CAPITAL CITY PCS,1100035,http://www.ccpcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010008D,COVID-19,DC,CEDAR TREE ACADEMY PCS,1100029,http://cedartree-dc.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010009D,COVID-19,DC,CENTER CITY PCS,1100073,http://www.centercitypcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010010D,COVID-19,DC,CESAR CHAVEZ PCS FOR PUBLIC POLICY,1100005,http://www.chavezschools.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010011D,COVID-19,DC,CITY ARTS & PREP PCS,1100053,http://www.wedjschool.us/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010012D,COVID-19,DC,CREATIVE MINDS INTERNATIONAL PCS,1100084,http://www.creativemindspcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010013D,COVID-19,DC,DC BILINGUAL PCS,1100042,http://www.dcbilingual.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010014D,COVID-19,DC,DC PREP PCS,1100048,http://www.dcprep.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010015D,COVID-19,DC,DC SCHOLARS PCS,1100085,http://www.dcscholars.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010016D,COVID-19,DC,DEMOCRACY PREP CONGRESS HEIGHTS PCS,1100095,http://www.democracyprep.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010017D,COVID-19,DC,DISTRICT OF COLUMBIA INTERNATIONAL SCHOOL,1100097,http://www.dcinternationalschool.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010018D,COVID-19,DC,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,1100030,http://www.dcps.dc.gov,,,,D,12,03/16/2020 12:00:00 AM,
DC202010019D,COVID-19,DC,DYRS,1100087,http://www.dyrs.dc.gov,,,,D,12,03/16/2020 12:00:00 AM,
DC202010020D,COVID-19,DC,E.L. HAYNES PCS,1100043,http://www.elhaynes.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010021D,COVID-19,DC,EAGLE ACADEMY PCS,1100049,http://www.eagleacademypcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010022D,COVID-19,DC,EARLY CHILDHOOD ACADEMY PCS,1100057,http://www.ecapcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010023D,COVID-19,DC,ELSIE WHITLOW STOKES COMMUNITY FREEDOM PCS,1100009,http://www.ewstokes.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010024D,COVID-19,DC,EXCEL ACADEMY PCS,1100076,http://excelpubliccharterschool.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010025D,COVID-19,DC,FRIENDSHIP PCS,1100008,http://www.friendshipschools.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010026D,COVID-19,DC,GOODWILL EXCEL CENTER PCS,1100105,http://www.goodwillexcelcenter.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010027D,COVID-19,DC,HARMONY DC PCS,1100096,http://www.harmonydc.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010028D,COVID-19,DC,HOPE COMMUNITY PCS,1100051,http://www.imaginehopelamond.com,,,,D,12,03/16/2020 12:00:00 AM,
DC202010029D,COVID-19,DC,HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENCE PCS,1100058,http://www.howard.edu/ms2,,,,D,12,03/16/2020 12:00:00 AM,
DC202010030D,COVID-19,DC,IDEA PCS,1100013,http://www.ideapcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010031D,COVID-19,DC,IDEAL ACADEMY PCS,1100012,http://www.iapcs.com,,,,D,12,03/16/2020 12:00:00 AM,
DC202010032D,COVID-19,DC,INGENUITY PREP PCS,1100090,http://www.ingenuityprep.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010033D,COVID-19,DC,INSPIRED TEACHING DEMONSTRATION PCS,1100080,http://www.inspiredteachingschool.org,,,,D,12,03/16/2020 12:00:00 AM,
IL202010068D,COVID-19,IL,BETHEL SD 82,1706180,,,,,D,12,03/17/2020 12:00:00 AM,
DC202010034D,COVID-19,DC,KINGSMAN ACADEMY PCS,1100099,http://www.kingsmanacademy.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010035D,COVID-19,DC,KIPP DC PCS,1100031,http://www.kippdc.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010036D,COVID-19,DC,LATIN AMERICAN MONTESSORI BILINGUAL PCS,1100032,http://www.lambpcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010037D,COVID-19,DC,LEE MONTESSORI PCS,1100093,http://www.leemontessori.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010038D,COVID-19,DC,MARY MCLEOD BETHUNE DAY ACADEMY PCS,1100044,http://www.mmbethune.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010039D,COVID-19,DC,MAYA ANGELOU PCS,1100014,http://www.seeforever.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010040D,COVID-19,DC,MERIDIAN PCS,1100015,http://mpcs.learningstation.com/school,,,,D,12,03/16/2020 12:00:00 AM,
DC202010041D,COVID-19,DC,MONUMENT ACADEMY PCS,1100100,http://www.monumentacademy.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010042D,COVID-19,DC,MUNDO VERDE BILINGUAL PCS,1100086,http://www.mundoverdepcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010043D,COVID-19,DC,NATIONAL COLLEGIATE PREPARATORY PCHS,1100079,http://www.nationalprepdc.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010044D,COVID-19,DC,PAUL PCS,1100039,http://www.paulcharter.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010045D,COVID-19,DC,PERRY STREET PREPARATORY PCS,1100011,http://www.pspdc.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010046D,COVID-19,DC,RICHARD WRIGHT PCS FOR JOURNALISM AND MEDIA ARTS,1100082,http://www.richardwrightpcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010047D,COVID-19,DC,ROCKETSHIP DC PCS,1100106,http://www.rsed.org/dc,,,,D,12,03/16/2020 12:00:00 AM,
DC202010048D,COVID-19,DC,ROOTS PCS,1100020,http://www.rootspcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010049D,COVID-19,DC,SEED PCS OF WASHINGTON DC,1100022,http://www.seedschooldc.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010050D,COVID-19,DC,SELA PCS,1100088,http://www.selapcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010051D,COVID-19,DC,SHINING STARS MONTESSORI ACADEMY PCS,1100081,http://www.shiningstarspcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010052D,COVID-19,DC,SOMERSET PREPARATORY ACADEMY PCS,1100089,http://www.somersetdc.com/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010053D,COVID-19,DC,ST. COLETTA SPECIAL EDUCATION PCS,1100064,http://www.stcoletta.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010054D,COVID-19,DC,SUSTAINABLE FUTURES PCS,1100107,http://www.sustainablefuturespcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010055D,COVID-19,DC,THE CHILDREN'S GUILD DC PCS,1100101,http://tcgdc.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010056D,COVID-19,DC,THURGOOD MARSHALL ACADEMY PCS,1100034,http://www.thurgoodmarshallacademy.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010057D,COVID-19,DC,TWO RIVERS PCS,1100045,http://www.tworiverspcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010058D,COVID-19,DC,WASHINGTON GLOBAL PCS,1100102,http://washingtonglobal.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010059D,COVID-19,DC,WASHINGTON LATIN PCS,1100019,http://www.latinpcs.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202010060D,COVID-19,DC,WASHINGTON LEADERSHIP ACADEMY PCS,1100103,http://www.washingtonleadershipacademy.org/,,,,D,12,03/16/2020 12:00:00 AM,
DC202010061D,COVID-19,DC,WASHINGTON MATHEMATICS SCIENCE TECHNOLOGY PCHS,1100026,http://www.wmstpchs.net,,,,D,12,03/16/2020 12:00:00 AM,
DC202010062D,COVID-19,DC,WASHINGTON YU YING PCS,1100077,http://www.washingtonyuying.org,,,,D,12,03/16/2020 12:00:00 AM,
DC202090001D,COVID-19,DC,Mundo Verde Bilingual PCS - J.F. Cook Campus,1100086,#http://www.mundoverdepcs.org/#,,,,D,11,03/09/2020 12:00:00 AM,2020-03-10T00:00:00.000
DE202010001D,COVID-19,DE,ACADEMIA ANTONIA ALONSO,1000053,http://www.academiacharter.com/,,,,D,12,03/16/2020 12:00:00 AM,
DE202010002D,COVID-19,DE,ACADEMY OF DOVER CHARTER SCHOOL,1000017,http://www.aodcharter.org/,,,,D,12,03/16/2020 12:00:00 AM,
DE202010003D,COVID-19,DE,APPOQUINIMINK SCHOOL DISTRICT,1000080,http://www.apposchooldistrict.com/,,,,D,12,03/16/2020 12:00:00 AM,
DE202010004D,COVID-19,DE,BRANDYWINE SCHOOL DISTRICT,1001240,http://www.bsd.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010005D,COVID-19,DE,CAESAR RODNEY SCHOOL DISTRICT,1000180,http://www.cr.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010006D,COVID-19,DE,CAMPUS COMMUNITY CHARTER SCHOOL,1000007,http://www.campuscommunityschool.com,,,,D,12,03/16/2020 12:00:00 AM,
DE202010007D,COVID-19,DE,CAPE HENLOPEN SCHOOL DISTRICT,1000170,http://www.capehenlopenschools.com,,,,D,12,03/16/2020 12:00:00 AM,
DE202010008D,COVID-19,DE,CAPITAL SCHOOL DISTRICT,1000190,http://www.capital.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010009D,COVID-19,DE,CHARTER SCHOOL OF NEW CASTLE,1000024,http://www.familyfoundationsacademy.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010010D,COVID-19,DE,CHARTER SCHOOL OF WILMINGTON,1000004,http://www.charterschool.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010011D,COVID-19,DE,CHRISTINA SCHOOL DISTRICT,1000200,http://www.christina.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010012D,COVID-19,DE,COLONIAL SCHOOL DISTRICT,1000230,http://www.colonialschooldistrict.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010013D,COVID-19,DE,DELAWARE ACADEMY OF PUBLIC SAFETY AND SECURITY,1000049,http://www.dapsscharterschool.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010014D,COVID-19,DE,DELAWARE DESIGN-LAB HIGH SCHOOL,1000056,http://www.ddlhs.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010015D,COVID-19,DE,DELAWARE MILITARY ACADEMY,1000016,http://www.demilacad.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010016D,COVID-19,DE,DELMAR SCHOOL DISTRICT,1000270,http://www.delmar.k12.de.us/,,,,D,12,03/16/2020 12:00:00 AM,
DE202010017D,COVID-19,DE,EARLY COLLEGE HIGH SCHOOL AT DELAWARE STATE UNIVERSITY,1000055,http://echs.desu.edu/,,,,D,12,03/16/2020 12:00:00 AM,
DE202010018D,COVID-19,DE,EAST SIDE CHARTER SCHOOL,1000006,http://www.eastsidecharterschool.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010019D,COVID-19,DE,EDISON (THOMAS A.) CHARTER SCHOOL,1000010,http://www.thomasedison.charter.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010020D,COVID-19,DE,FIRST STATE MILITARY ACADEMY,1000057,http://www.fsmilitary.org/,,,,D,12,03/16/2020 12:00:00 AM,
DE202010021D,COVID-19,DE,FIRST STATE MONTESSORI ACADEMY,1000054,,,,,D,12,03/16/2020 12:00:00 AM,
DE202010022D,COVID-19,DE,FREIRE CHARTER SCHOOL,1000059,http://www.freirewilmington.org/,,,,D,12,03/16/2020 12:00:00 AM,
DE202010023D,COVID-19,DE,GATEWAY LAB SCHOOL,1000052,http://www.gatewaylabschool.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010024D,COVID-19,DE,GREAT OAKS CHARTER SCHOOL,1000062,http://www.greatoakscharter.org/schools/wilmington,,,,D,12,03/16/2020 12:00:00 AM,
DE202010025D,COVID-19,DE,INDIAN RIVER SCHOOL DISTRICT,1000680,http://www.irsd.net,,,,D,12,03/16/2020 12:00:00 AM,
DE202010026D,COVID-19,DE,KUUMBA ACADEMY CHARTER SCHOOL,1000014,http://www.kuumbaacademycharter.com,,,,D,12,03/16/2020 12:00:00 AM,
DE202010027D,COVID-19,DE,LAKE FOREST SCHOOL DISTRICT,1000790,http://www.lf.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010028D,COVID-19,DE,LAS AMERICAS ASPIRA ACADEMY,1000050,http://www.aspiraacademy.org/,,,,D,12,03/16/2020 12:00:00 AM,
DE202010029D,COVID-19,DE,LAUREL SCHOOL DISTRICT,1000810,http://www.laurel.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010030D,COVID-19,DE,MILFORD SCHOOL DISTRICT,1001080,http://milfordschooldistrict.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010031D,COVID-19,DE,MOT CHARTER SCHOOL,1000019,http://www.motcharter.com,,,,D,12,03/16/2020 12:00:00 AM,
DE202010032D,COVID-19,DE,NEW CASTLE COUNTY VOCATIONAL-TECHNICAL SCHOOL DISTRICT,1001280,http://www.nccvotech.com,,,,D,12,03/16/2020 12:00:00 AM,
DE202010033D,COVID-19,DE,NEWARK CHARTER SCHOOL,1000015,http://www.newarkcharterschool.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010034D,COVID-19,DE,ODYSSEY CHARTER SCHOOL,1000026,http://www.odysseycharterschooldel.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010035D,COVID-19,DE,POLYTECH SCHOOL DISTRICT,1000750,http://www.polytechschooldistrict.com,,,,D,12,03/16/2020 12:00:00 AM,
DE202010036D,COVID-19,DE,POSITIVE OUTCOMES CHARTER SCHOOL,1000005,http://www.positiveoutcomescs.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010037D,COVID-19,DE,PROVIDENCE CREEK ACADEMY CHARTER SCHOOL,1000018,http://www.providencecreekacademy.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010038D,COVID-19,DE,RED CLAY CONSOLIDATED SCHOOL DISTRICT,1001300,http://www.redclayschools.com,,,,D,12,03/16/2020 12:00:00 AM,
DE202010039D,COVID-19,DE,SEAFORD SCHOOL DISTRICT,1001530,http://www.seafordbluejays.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010040D,COVID-19,DE,SMYRNA SCHOOL DISTRICT,1001620,http://www.smyrna.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010041D,COVID-19,DE,SUSSEX ACADEMY,1000011,http://www.sussexacademy.org,,,,D,12,03/16/2020 12:00:00 AM,
DE202010042D,COVID-19,DE,SUSSEX TECHNICAL SCHOOL DISTRICT,1001680,http://www.sussexvt.k12.de.us,,,,D,12,03/16/2020 12:00:00 AM,
DE202010043D,COVID-19,DE,WOODBRIDGE SCHOOL DISTRICT,1001850,http://www.woodbridgeraiders.net,,,,D,12,03/16/2020 12:00:00 AM,
FL202010001D,COVID-19,FL,ALACHUA,1200030,http://www.sbac.edu/pages/ACPS,,,,D,12,03/16/2020 12:00:00 AM,
FL202010002D,COVID-19,FL,BAKER,1200060,http://www.baker.k12.fl.us/,,,,D,12,03/16/2020 12:00:00 AM,
FL202010003D,COVID-19,FL,BAY,1200090,http://www.bay.k12.fl.us/,,,,D,12,03/16/2020 12:00:00 AM,
FL202010004D,COVID-19,FL,BRADFORD,1200120,http://www.bradfordschools.org/,,,,D,12,03/16/2020 12:00:00 AM,
FL202010005D,COVID-19,FL,BREVARD,1200150,http://www.brevardschools.org,,,,D,12,03/16/2020 12:00:00 AM,
FL202010006D,COVID-19,FL,BROWARD,1200180,http://www.browardschools.com,,,,D,12,03/16/2020 12:00:00 AM,
FL202010007D,COVID-19,FL,CALHOUN,1200210,http://www.calhounflschools.org,,,,D,12,03/16/2020 12:00:00 AM,
FL202010008D,COVID-19,FL,CHARLOTTE,1200240,http://www.yourcharlotteschools.net,,,,D,12,03/16/2020 12:00:00 AM,
FL202010009D,COVID-19,FL,CITRUS,1200270,http://www.citrus.k12.fl.us/,,,,D,12,03/16/2020 12:00:00 AM,
FL202010010D,COVID-19,FL,CLAY,1200300,http://oneclay.net,,,,D,12,03/16/2020 12:00:00 AM,
FL202010011D,COVID-19,FL,COLLIER,1200330,http://www.CollierSchools.com,,,,D,12,03/16/2020 12:00:00 AM,
FL202010012D,COVID-19,FL,COLUMBIA,1200360,http://www.columbia.k12.fl.us,,,,D,12,03/16/2020 12:00:00 AM,
