old_url,new_url,is_primary
https://www.cdc.gov/foodsafety/images/comms/prevent-food-poisoning/useandclean_twitter.jpg,https://www.cdc.gov/food-safety/media/images/useandclean_twitter.jpg,true
https://www.cdc.gov/foodsafety/images/comms/prevent-food-poisoning/useandclean_twitter_span.jpg,https://www.cdc.gov/food-safety/media/images/useandclean_twitter_span.jpg,true
https://www.cdc.gov/foodsafety/images/comms/prevent-food-poisoning/useandclean_twitter_span.jpg,https://www.cdc.gov/food-safety/media/images/useandclean_twitter_span_1.jpg,true
https://www.cdc.gov/foodsafety/images/comms/prevent-food-poisoning/washhands_instagram.jpg,https://www.cdc.gov/food-safety/media/images/washhands_instagram.jpg,true
https://www.cdc.gov/foodsafety/images/comms/prevent-food-poisoning/washhands_instagram_span.jpg,https://www.cdc.gov/food-safety/media/images/washhands_instagram_span.jpg,true
https://www.cdc.gov/foodsafety/images/comms/prevent-food-poisoning/washhands_twitter.jpg,https://www.cdc.gov/food-safety/media/images/washhands_twitter.jpg,true
https://www.cdc.gov/foodsafety/images/comms/prevent-food-poisoning/washhands_twitter_span.jpg,https://www.cdc.gov/food-safety/media/images/washhands_twitter_span.jpg,true
https://www.cdc.gov/foodsafety/images/comms/risk-groups/65orolder.png,https://www.cdc.gov/food-safety/media/images/65oroldermedium.png,true
https://www.cdc.gov/foodsafety/images/comms/risk-groups/pregnantpeople.png,https://www.cdc.gov/food-safety/media/images/pregnantpeoplemedium.png,true
https://www.cdc.gov/foodsafety/images/comms/risk-groups/saferfoodchoices.png,https://www.cdc.gov/food-safety/media/images/saferfoodchoicesmedium.png,true
https://www.cdc.gov/foodsafety/images/comms/risk-groups/under5.png,https://www.cdc.gov/food-safety/media/images/under5medium.png,true
https://www.cdc.gov/foodsafety/images/comms/risk-groups/weakenedimmunesystems.png,https://www.cdc.gov/food-safety/media/images/weakenedimmunesystemsmedium.png,true
https://www.cdc.gov/foodsafety/images/comms/rules-of-the-game/rulesofgame_cook_1200x675.jpg,https://www.cdc.gov/food-safety/media/images/rulesofgame_cook_1200x675.jpg,true
https://www.cdc.gov/foodsafety/images/comms/rules-of-the-game/rulesofgame_cook_span_1200x675.jpg,https://www.cdc.gov/food-safety/media/images/rulesofgame_cook_span_1200x675.jpg,true
https://www.cdc.gov/foodsafety/images/comms/rules-of-the-game/rulesofgame_keepclean_eng_1200x675.jpg,https://www.cdc.gov/food-safety/media/images/rulesofgame_keepclean_eng_1200x675.jpg,true
https://www.cdc.gov/foodsafety/images/comms/rules-of-the-game/rulesofgame_keepclean_span_1200x675.jpg,https://www.cdc.gov/food-safety/media/images/rulesofgame_keepclean_span_1200x675.jpg,true
https://www.cdc.gov/foodsafety/images/comms/rules-of-the-game/rulesofgame_serve_temp_span.jpg,https://www.cdc.gov/food-safety/media/images/rulesofgame_serve_temp_span.jpg,true
https://www.cdc.gov/foodsafety/images/comms/rules-of-the-game/rulesofgame_temp_eng_1200x675.jpg,https://www.cdc.gov/food-safety/media/images/rulesofgame_temp_eng_1200x675.jpg,true
https://www.cdc.gov/foodsafety/images/comms/rules-of-the-game/rulesofgame_watchclock_eng_1200x675.jpg,https://www.cdc.gov/food-safety/media/images/rulesofgame_watchclock_eng_1200x675.jpg,true
https://www.cdc.gov/foodsafety/images/comms/rules-of-the-game/rulesofgame_watchclock_span_1200x675.jpg,https://www.cdc.gov/food-safety/media/images/rulesofgame_watchclock_span_1200x675.jpg,true
https://www.cdc.gov/foodsafety/images/comms/safe-food-after-disaster-or-emergency/preparefb-01.jpg,https://www.cdc.gov/food-safety/media/images/preparefb-01.jpg,true
https://www.cdc.gov/foodsafety/images/comms/safe-food-after-disaster-or-emergency/prepareig-01.jpg,https://www.cdc.gov/food-safety/media/images/prepareig-01.jpg,true
https://www.cdc.gov/foodsafety/images/comms/safe-food-after-disaster-or-emergency/prepareig-01.jpg,https://www.cdc.gov/food-safety/media/images/prepareig-01.png,true
https://www.cdc.gov/foodsafety/images/comms/safe-food-after-disaster-or-emergency/thow_out_fb-01.jpg,https://www.cdc.gov/food-safety/media/images/thow_out_fb-01.jpg,true
https://www.cdc.gov/foodsafety/images/five-signs-of-severe-food-poisoning-985px.jpg,https://www.cdc.gov/food-safety/media/images/334793afoodsafetysymp985x554_1.png,true
https://www.cdc.gov/foodsafety/images/fsem/2022/22_332665-j_schwarz_foodsafetyedmonth_revisions_1080x1080_10.19_ki_01.jpg,https://www.cdc.gov/food-safety/media/images/22_332665-j_schwarz_foodsafetyedmonth_revisions_1080x1080_10.19_ki_01.jpg,true
https://www.cdc.gov/foodsafety/images/fsem/2022/22_332665-j_schwarz_foodsafetyedmonth_revisions_1080x1080_10.19_ki_01.jpg,https://www.cdc.gov/food-safety/media/images/22_332665-j_schwarz_foodsafetyedmonth_revisions_1200x675_10.19_ki_01.jpg,true
https://www.cdc.gov/foodsafety/images/fsem/2022/22_332665-j_schwarz_foodsafetyedmonth_revisions_1080x1080_10.19_ki_03.jpg,https://www.cdc.gov/food-safety/media/images/22_332665-j_schwarz_foodsafetyedmonth_revisions_1080x1080_10.19_ki_03.jpg,true
https://www.cdc.gov/foodsafety/images/fsem/2022/22_332665-j_schwarz_foodsafetyedmonth_revisions_1200x675_10.19_ki_03.jpg,https://www.cdc.gov/food-safety/media/images/22_332665-j_schwarz_foodsafetyedmonth_revisions_1200x675_10.19_ki_03.jpg,true
https://www.cdc.gov/foodsafety/images/fsem/2022/fsem-2022-1080x1080-02.png,https://www.cdc.gov/food-safety/media/images/fsem-2022-1080x1080-02.png,true
https://www.cdc.gov/foodsafety/images/fsem/2022/fsem-2022-1080x1080-04.png,https://www.cdc.gov/food-safety/media/images/fsem-2022-1080x1080-04.png,true
https://www.cdc.gov/foodsafety/images/fsem/2022/fsem-2022-1080x1080-04.png,https://www.cdc.gov/food-safety/media/images/fsem-2022-1200x675-04.png,true
https://www.cdc.gov/foodsafety/images/fsem/2022/fsem-2022-1080x1080-05.png,https://www.cdc.gov/food-safety/media/images/fsem-2022-1080x1080-05.png,true
https://www.cdc.gov/foodsafety/images/fsem/2022/fsem-2022-1080x1080-07.png,https://www.cdc.gov/food-safety/media/images/fsem-2022-1080x1080-07.png,true
https://www.cdc.gov/foodsafety/images/fsem/2022/fsem-2022-1200x675-05.png,https://www.cdc.gov/food-safety/media/images/fsem-2022-1200x675-05.png,true
https://www.cdc.gov/foodsafety/images/fsem/2022/fsem-2022-1200x675-06.png,https://www.cdc.gov/food-safety/media/images/fsem-2022-1200x675-06.png,true
https://www.cdc.gov/foodsafety/images/fsem/2022/fsem-2022-1200x675-07.png,https://www.cdc.gov/food-safety/media/images/fsem-2022-1200x675-07.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__child-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-c__child-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__child-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-c__child-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__child-kidney-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-c__child-kidney-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__hisp-pregnant-people-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-c__hisp-pregnant-people-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__hisp-pregnant-women-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-c_social-media-graphics_hisp-pregnant-women-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__older-adult-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-c__older-adult-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__older-adult-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-c__older-adult-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__pregnant-women-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-c_social-media-graphics_pregnant-women-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__pregnant-women-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-c_social-media-graphics_pregnant-women-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__weak-immune-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-c__weak-immune-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c__weak-immune-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-c__weak-immune-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-c_social-media-graphics_child-kidney-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-c_social-media-graphics_child-kidney-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_child-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_child-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_child-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_child-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_child-kidney-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_child-kidney-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_child-kidney-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_child-kidney-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_hisp-pregnant-women-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_hisp-pregnant-women-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_hisp-pregnant-women-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_hisp-pregnant-women-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_hisp-pregnant-women-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_hisp-pregnant-women-1200-x-675_1.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_older-adult-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_older-adult-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_older-adult-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_older-adult-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_pregnant-women-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_pregnant-women-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_pregnant-women-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_pregnant-women-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_weak-immune-1080-x-1080.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_weak-immune-1080-x-1080.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/339368-f_span-social-media-graphics_weak-immune-1200-x-675.jpg,https://www.cdc.gov/food-safety/media/images/339368-f_span-social-media-graphics_weak-immune-1200-x-675.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/a_thanksgiving_checking_turkey_temperature.jpg,https://www.cdc.gov/food-safety/media/images/a_thanksgiving_checking_turkey_temperature.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/a_thanksgiving_washing_hands.jpg,https://www.cdc.gov/food-safety/media/images/a_thanksgiving_washing_hands.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/after_fb_span-01.png,https://www.cdc.gov/food-safety/media/images/after_fb_span-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/after_ig_span-01.png,https://www.cdc.gov/food-safety/media/images/after_ig_span-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/before_span_fb-01.png,https://www.cdc.gov/food-safety/media/images/before_span_fb-01_1.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/before_span_ig-01.png,https://www.cdc.gov/food-safety/media/images/before_span_fb-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/before_span_ig-01.png,https://www.cdc.gov/food-safety/media/images/before_span_ig-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/chill_refrigerate_1280x720.png,https://www.cdc.gov/food-safety/media/images/chill-refrigerate_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/chill_refrigerate_es_1280x720.png,https://www.cdc.gov/food-safety/media/images/chill-refrigerate_es_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/chill_refrigerate_ig_1080x1080.png,https://www.cdc.gov/food-safety/media/images/chill-refrigerate_ig_1080x1080.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/chill_refrigerate_ig_es_1080x1080.png,https://www.cdc.gov/food-safety/media/images/chill-refrigerate_ig_es_1080x1080.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/clean_grillsafety_spanishinstagram-es.jpg,https://www.cdc.gov/food-safety/media/images/clean_grillsafety_spanishinstagram-es.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/clean-grillsafety-instagram-1200px.jpg,https://www.cdc.gov/food-safety/media/images/clean-grillsafety-instagram-1200px.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/contaminate_instagram_spanishgrillsafety-es.jpg,https://www.cdc.gov/food-safety/media/images/contaminate_instagram_spanishgrillsafety-es.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/cook-instagram-grillsafety-1200px.jpg,https://www.cdc.gov/food-safety/media/images/cook-instagram-grillsafety-1200px.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/food_thermometer_1280x720.png,https://www.cdc.gov/food-safety/media/images/food_thermometer_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/food_thermometer_es_1280x720.png,https://www.cdc.gov/food-safety/media/images/food_thermometer_es_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/food_thermometer_ig_1080x1080.png,https://www.cdc.gov/food-safety/media/images/food_thermometer_ig_1080x1080.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/fruits-veggies-at-store-1200px.png,https://www.cdc.gov/food-safety/media/images/fruits-veggies-at-store-1200px.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/fruits-veggies-at-store-es-1200px.png,https://www.cdc.gov/food-safety/media/images/fruits-veggies-at-store-es-1200px.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/fruits-veggies-chill-1200px.png,https://www.cdc.gov/food-safety/media/images/fruits-veggies-chill-1200px.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/fruits-veggies-chill-es-1200px.png,https://www.cdc.gov/food-safety/media/images/fruits-veggies-chill-es-1200px.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/fruits-veggies-separate-1200px.png,https://www.cdc.gov/food-safety/media/images/fruits-veggies-separate-1200px.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/fruits-veggies-separate-es-1200px.png,https://www.cdc.gov/food-safety/media/images/fruits-veggies-separate-es-1200px.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/fruits-veggies-wash-1200px.png,https://www.cdc.gov/food-safety/media/images/fruits-veggies-wash-1200px.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/fruits-veggies-wash-es-1200px.png,https://www.cdc.gov/food-safety/media/images/fruits-veggies-wash-es-1200px.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/halloweenfoodsafety_fb_tw.jpg,https://www.cdc.gov/food-safety/media/images/a-wickson_halloweenfoodsafety_fb_tw.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/halloweenfoodsafety_fb_tw_esp.jpg,https://www.cdc.gov/food-safety/media/images/a-wickson_halloweenfoodsafety_fb_tw_esp.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/halloweenfoodsafety_fb_tw_esp2.jpg,https://www.cdc.gov/food-safety/media/images/a-wickson_halloweenfoodsafety_fb_tw_esp2.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/halloweenfoodsafety_fb_tw2.jpg,https://www.cdc.gov/food-safety/media/images/a-wickson_halloweenfoodsafety_fb_tw2.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/halloweenfoodsafety_instagram.jpg,https://www.cdc.gov/food-safety/media/images/a-wickson_halloweenfoodsafety_instagram.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/halloweenfoodsafety_instagram2.jpg,https://www.cdc.gov/food-safety/media/images/a-wickson_halloweenfoodsafety_instagram2.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/keep_separate_1280x720.png,https://www.cdc.gov/food-safety/media/images/keep_separate_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/keep_separate_es_1280x720.png,https://www.cdc.gov/food-safety/media/images/keep_separate_es_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/keep_separate_ig_1080x1080.png,https://www.cdc.gov/food-safety/media/images/keep_separate_ig_1080x1080.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/keep_separate_ig_es_1080x1080.png,https://www.cdc.gov/food-safety/media/images/keep_separate_ig_es_1080x1080.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/keepclean-instagram-rules-of-game-es.jpg,https://www.cdc.gov/food-safety/media/images/keepclean-instagram-rules-of-game-es.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/prepare_span_fb-01.png,https://www.cdc.gov/food-safety/media/images/prepare_span_fb-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/prepare_span_ig-01.png,https://www.cdc.gov/food-safety/media/images/prepare_span_ig-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/raw-dough-400x225.png,https://www.cdc.gov/food-safety/media/images/raw-dough-400x225-1.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/refrigerate_instagram_grillsafety-es.jpg,https://www.cdc.gov/food-safety/media/images/refrigerate_instagram_grillsafety-es.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/safe-food_after_1080x1080.png,https://www.cdc.gov/food-safety/media/images/after_ig-01.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/safe-food_after_1280x720.png,https://www.cdc.gov/food-safety/media/images/after_fb-01.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/safe-food-before_1080x1080.png,https://www.cdc.gov/food-safety/media/images/safe-food-before_1080x1080.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/safe-food-before_1280x720.png,https://www.cdc.gov/food-safety/media/images/before_fb3-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/safe-food-before_1280x720.png,https://www.cdc.gov/food-safety/media/images/safe-food-before_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/safe-food-during_2250x2250.png,https://www.cdc.gov/food-safety/media/images/safe-food-during_2250x2250.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/safe-food-during_2667x1500.png,https://www.cdc.gov/food-safety/media/images/safe-food-during_2667x1500.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/safe-food-throw-out_2250x2250.png,https://www.cdc.gov/food-safety/media/images/throw_out_ig-01.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/separe_grillsafety_instagram-es.jpg,https://www.cdc.gov/food-safety/media/images/separe_grillsafety_instagram-es.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/serve-instagram-rules-of-game-es.jpg,https://www.cdc.gov/food-safety/media/images/serve-instagram-rules-of-game-es.jpg,true
https://www.cdc.gov/foodsafety/images/socialmedia/thow_out_fb_span-01.png,https://www.cdc.gov/food-safety/media/images/thow_out_fb_span-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/throw_out_ig_span-01.png,https://www.cdc.gov/food-safety/media/images/throw_out_ig_span-01.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/washing_hands_1280x720.png,https://www.cdc.gov/food-safety/media/images/washing_hands_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/washing_hands_es_1280x720.png,https://www.cdc.gov/food-safety/media/images/washing_hands_es_1280x720.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/washing_hands_es_1280x720.png,https://www.cdc.gov/food-safety/media/images/washing_hands_es_1280x720_1.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/washing_hands_ig_1080x1080.png,https://www.cdc.gov/food-safety/media/images/washing_hands_ig_1080x1080.png,true
https://www.cdc.gov/foodsafety/images/socialmedia/washing_hands_ig_es_1080x1080.png,https://www.cdc.gov/food-safety/media/images/washing_hands_ig_es_1080x1080.png,true
https://www.cdc.gov/foodsafety/index.html,https://www.cdc.gov/food-safety/index.html,true
https://www.cdc.gov/foodsafety/keep-food-safe.html,https://www.cdc.gov/food-safety/prevention/index.html,true
https://www.cdc.gov/foodsafety/keep-food-safe-after-emergency.html,https://www.cdc.gov/food-safety/foods/keep-food-safe-after-emergency.html,true
https://www.cdc.gov/food-safety/media/videos/dfwed_foodsafety_gif1__reels_v1c.mp4,https://www.cdc.gov/food-safety/media/videos/dfwed_foodsafety_gif1__reels_v1c.mp4,true
https://www.cdc.gov/food-safety/media/videos/dfwed_foodsafety_gif1__reels_v1c.mp4,https://www.cdc.gov/food-safety/media/videos/dfwed_foodsafety_gif4_facebook_v1c.mp4,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/about.html,https://www.cdc.gov/outbreaknet-enhanced/about/index.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/index.html,https://www.cdc.gov/outbreaknet-enhanced/about/index.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/metrics.html,https://www.cdc.gov/outbreaknet-enhanced/definitions/index.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/metrics/2019-metrics.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2019-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/metrics/2020-metrics.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2020-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/metrics/2021-metrics.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2021-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/metrics/2022-metrics.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2022.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/metrics/year-three-metrics.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2018-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/metrics/year-two-metrics.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2017-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/resources/fact-sheet.html,https://www.cdc.gov/outbreaknet-enhanced/about/index.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/resources/obne-2019-summary.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2019-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/resources/obne-2020-summary.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2020-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/resources/obne-2021-summary.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2021-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/resources/obne-2022-summary.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2022.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/resources/obne-year-three-summary.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2018-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/resources/obne-year-two-summary.html,https://www.cdc.gov/outbreaknet-enhanced/metrics/outbreaknet-enhanced-2017-summary.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/sites.html,https://www.cdc.gov/outbreaknet-enhanced/about/index.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/success-stories/building-capacity-in-pennsylvania.html,https://www.cdc.gov/outbreaknet-enhanced/stories/building-capacity-in-pennsylvania.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/success-stories/index.html,https://www.cdc.gov/outbreaknet-enhanced/stories/index.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/success-stories/kentucky-success.html,https://www.cdc.gov/outbreaknet-enhanced/stories/kentucky-success.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/success-stories/michigan-falafel.html,https://www.cdc.gov/outbreaknet-enhanced/stories/feeling-awful-from-falafel.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/success-stories/student-teams.html,https://www.cdc.gov/outbreaknet-enhanced/stories/student-teams.html,true
https://www.cdc.gov/foodsafety/outbreaknetenhanced/success-stories/thinking-outside-the-box.html,https://www.cdc.gov/outbreaknet-enhanced/stories/thinking-outside-the-box.html,true
https://www.cdc.gov/foodsafety/outbreaks/basics/data-types-collected.html,https://www.cdc.gov/foodborne-outbreaks/about-data/index.html,true
https://www.cdc.gov/foodsafety/outbreaks/basics/epi-curves.html,https://www.cdc.gov/foodborne-outbreaks/about-data/interpreting-epidemic-epi-curves-during-foodborne-outbreaks.html,true
https://www.cdc.gov/foodsafety/outbreaks/basics/help-solve-outbreaks.html,https://www.cdc.gov/foodborne-outbreaks/help-solve-outbreaks/index.html,true
https://www.cdc.gov/foodsafety/outbreaks/basics/issuing-notices.html,https://www.cdc.gov/foodborne-outbreaks/php/guidance/index.html,true
https://www.cdc.gov/foodsafety/outbreaks/basics/key-partners.html,https://www.cdc.gov/foodborne-outbreaks/keypartners/index.html,true
https://www.cdc.gov/foodsafety/outbreaks/basics/reporting-timeline.html,https://www.cdc.gov/foodborne-outbreaks/help-solve-outbreaks/timeline-for-identifying-and-reporting-cases-in-foodborne-outbreaks.html,true
https://www.cdc.gov/foodsafety/outbreaks/index.html,https://www.cdc.gov/foodborne-outbreaks/index.html,true
https://www.cdc.gov/foodsafety/outbreaks/investigating-outbreaks/confirming_diagnosis.html,https://www.cdc.gov/foodborne-outbreaks/php/investigating-outbreaks/confirming_diagnosis/index.html,true
https://www.cdc.gov/foodsafety/outbreaks/investigating-outbreaks/specimen-collection.html,https://www.cdc.gov/foodborne-outbreaks/php/investigating-outbreaks/guidelines-for-specimen-collection.html,true
https://www.cdc.gov/foodsafety/outbreaks/lists/active-investigations.html,https://www.cdc.gov/foodborne-outbreaks/active-investigations/index.html,true
https://www.cdc.gov/foodsafety/outbreaks/lists/annual-summaries.html,https://www.cdc.gov/foodborne-outbreaks/php/data-research/annual-summaries/index.html,true
https://www.cdc.gov/foodsafety/outbreaks/lists/mmwr-reports.html,https://www.cdc.gov/foodborne-outbreaks/php/foodsafety/outbreaks/index.html,true
